,Column,Feature,Importance Score
1072,Column_1072,ater,15
1073,Column_1073,ati,0
1074,Column_1074,atik,0
1075,Column_1075,atik ,0
1076,Column_1076,att,4
1077,Column_1077,att ,0
1078,Column_1078,atte,0
1079,Column_1079,atte ,0
1080,Column_1080,atter,0
1081,Column_1081,atteri,0
1082,Column_1082,atterie,0
1083,Column_1083,atz,0
1084,Column_1084,atz ,0
1085,Column_1085,atz s,0
1086,Column_1086,atz si,0
1087,Column_1087,atz sit,0
1088,Column_1088,atz sitz,0
1089,Column_1089,aub,28
1090,Column_1090,aube,28
1091,Column_1091,auc,0
1092,Column_1092,auch,0
1093,Column_1093,auch ,0
1094,Column_1094,auf,5
1095,Column_1095,auf ,1
1096,Column_1096,auf o,0
1097,Column_1097,auf ob,0
1098,Column_1098,auf obe,0
1099,Column_1099,auf oben,0
1100,Column_1100,auf t,0
1101,Column_1101,aufk,0
1102,Column_1102,aufka,0
1103,Column_1103,aufkan,0
1104,Column_1104,aufkana,0
1105,Column_1105,aufkanal,0
1106,Column_1106,aufl,0
1107,Column_1107,aufla,0
1108,Column_1108,auflag,0
1109,Column_1109,auflage,0
1110,Column_1110,auflage ,0
1111,Column_1111,aufn,0
1112,Column_1112,aufna,0
1113,Column_1113,aufnah,0
1114,Column_1114,aufnahm,0
1115,Column_1115,aufnahme,0
1116,Column_1116,aufp,0
1117,Column_1117,aufpr,0
1118,Column_1118,aufpra,0
1119,Column_1119,aufpral,0
1120,Column_1120,aufprall,0
1121,Column_1121,aufs,0
1122,Column_1122,aufsa,0
1123,Column_1123,aufsat,0
1124,Column_1124,aufsatz,0
1125,Column_1125,aufsatz ,0
1126,Column_1126,aug,0
1127,Column_1127,aum,0
1128,Column_1128,aum ,0
1129,Column_1129,aum h,0
1130,Column_1130,aum hi,0
1131,Column_1131,aum v,0
1132,Column_1132,aum vo,0
1133,Column_1133,aum vor,0
1134,Column_1134,aum vorn,0
1135,Column_1135,aumb,0
1136,Column_1136,aumbo,0
1137,Column_1137,aumbod,0
1138,Column_1138,aumbode,0
1139,Column_1139,aumboden,0
1140,Column_1140,aumh,0
1141,Column_1141,aumhe,0
1142,Column_1142,aumhei,0
1143,Column_1143,aumheiz,0
1144,Column_1144,aumheizk,0
1145,Column_1145,aumk,0
1146,Column_1146,aumka,0
1147,Column_1147,aumkan,0
1148,Column_1148,aumkana,0
1149,Column_1149,aumkanal,0
1150,Column_1150,aumt,0
1151,Column_1151,aumte,0
1152,Column_1152,aumtei,0
1153,Column_1153,aumteil,0
1154,Column_1154,aumteil ,0
1155,Column_1155,aumw,0
1156,Column_1156,aumwa,0
1157,Column_1157,aumwan,0
1158,Column_1158,aumwann,0
1159,Column_1159,aumwanne,0
1160,Column_1160,aus,8
1161,Column_1161,aus ,0
1162,Column_1162,aus a,0
1163,Column_1163,aus h,0
1164,Column_1164,aus hi,0
1165,Column_1165,aus hin,0
1166,Column_1166,aus hint,0
1167,Column_1167,auss,13
1168,Column_1168,ausse,30
1169,Column_1169,aussen,21
1170,Column_1170,aussen ,0
1171,Column_1171,aussen h,0
1172,Column_1172,aussen t,0
1173,Column_1173,ausseng,0
1174,Column_1174,aussengr,0
1175,Column_1175,aussenh,29
1176,Column_1176,aussenha,7
1177,Column_1177,aut,2
1178,Column_1178,aut ,5
1179,Column_1179,aut t,2
1180,Column_1180,auto,0
1181,Column_1181,autom,0
1182,Column_1182,automa,0
1183,Column_1183,automat,0
1184,Column_1184,auts,11
1185,Column_1185,autsp,6
1186,Column_1186,autspr,0
1187,Column_1187,ave,19
1188,Column_1188,aver,0
1189,Column_1189,avers,0
1190,Column_1190,averse,0
1191,Column_1191,awd,0
1192,Column_1192,b t,0
1193,Column_1193,b v,0
1194,Column_1194,b vo,0
1195,Column_1195,b vor,0
1196,Column_1196,b vorn,0
1197,Column_1197,bag,0
1198,Column_1198,bag ,0
1199,Column_1199,ban,0
1200,Column_1200,bas,0
1201,Column_1201,basi,0
1202,Column_1202,basis,0
1203,Column_1203,basis ,1
1204,Column_1204,bat,0
1205,Column_1205,batt,0
1206,Column_1206,batte,0
1207,Column_1207,batter,0
1208,Column_1208,batteri,0
1209,Column_1209,batterie,0
1210,Column_1210,bau,18
1211,Column_1211,bb ,0
1212,Column_1212,bcx,0
1213,Column_1213,bde,0
1214,Column_1214,bdec,0
1215,Column_1215,bdeck,0
1216,Column_1216,bdeckl,14
1217,Column_1217,bdeckle,3
1218,Column_1218,bdecklei,0
1219,Column_1219,bdecku,0
1220,Column_1220,bdeckun,0
1221,Column_1221,bdeckung,0
1222,Column_1222,bdi,0
1223,Column_1223,bdic,0
1224,Column_1224,bdich,0
1225,Column_1225,bdicht,0
1226,Column_1226,bdichtu,0
1227,Column_1227,bdichtun,0
1228,Column_1228,be ,6
1229,Column_1229,be t,0
1230,Column_1230,bef,0
1231,Column_1231,befe,0
1232,Column_1232,befes,0
1233,Column_1233,befest,0
1234,Column_1234,befesti,0
1235,Column_1235,befestig,0
1236,Column_1236,beh,39
1237,Column_1237,bei,0
1238,Column_1238,beif,0
1239,Column_1239,beifa,0
1240,Column_1240,beifah,0
1241,Column_1241,beifahr,0
1242,Column_1242,beifahre,0
1243,Column_1243,bel,48
1244,Column_1244,bela,0
1245,Column_1245,belag,0
1246,Column_1246,belag ,0
1247,Column_1247,ben,1
1248,Column_1248,ben ,1
1249,Column_1249,ben t,0
1250,Column_1250,bend,0
1251,Column_1251,bende,0
1252,Column_1252,bendef,0
1253,Column_1253,bendefr,0
1254,Column_1254,ber,0
1255,Column_1255,ber ,1
1256,Column_1256,berg,0
1257,Column_1257,bergu,0
1258,Column_1258,bergur,0
1259,Column_1259,bergurt,0
1260,Column_1260,bergurt ,0
1261,Column_1261,bert,0
1262,Column_1262,berte,0
1263,Column_1263,bertei,0
1264,Column_1264,berteil,0
1265,Column_1265,berteil ,0
1266,Column_1266,bet,0
1267,Column_1267,beta,0
1268,Column_1268,betae,0
1269,Column_1269,betaet,0
1270,Column_1270,betaeti,0
1271,Column_1271,betaetig,0
1272,Column_1272,betr,0
1273,Column_1273,betra,0
1274,Column_1274,betrae,0
1275,Column_1275,betraeg,0
1276,Column_1276,betraege,0
1277,Column_1277,bev,0
1278,Column_1278,bez,5
1279,Column_1279,bezu,2
1280,Column_1280,bezug,1
1281,Column_1281,bezug ,4
1282,Column_1282,bezug l,2
1283,Column_1283,bezug le,1
1284,Column_1284,bezug s,0
1285,Column_1285,bezug si,0
1286,Column_1286,bfs,0
1287,Column_1287,bfs ,0
1288,Column_1288,bfs r,0
1289,Column_1289,bfs rl,0
1290,Column_1290,bie,4
1291,Column_1291,bien,0
1292,Column_1292,bient,0
1293,Column_1293,bin,0
1294,Column_1294,bind,0
1295,Column_1295,bindu,0
1296,Column_1296,bindun,0
1297,Column_1297,bindung,0
1298,Column_1298,bindung ,0
1299,Column_1299,bk ,0
1300,Column_1300,bl ,20
1301,Column_1301,bla,1
1302,Column_1302,blae,0
1303,Column_1303,blag,0
1304,Column_1304,blage,0
1305,Column_1305,blagef,0
1306,Column_1306,blagefa,0
1307,Column_1307,blagefac,0
1308,Column_1308,blat,0
1309,Column_1309,blatt,0
1310,Column_1310,blatt ,3
1311,Column_1311,blau,0
1312,Column_1312,blauf,0
1313,Column_1313,blaufk,0
1314,Column_1314,blaufka,0
1315,Column_1315,blaufkan,0
1316,Column_1316,ble,2
1317,Column_1317,blec,0
1318,Column_1318,blech,0
1319,Column_1319,blech ,2
1320,Column_1320,blech a,0
1321,Column_1321,blech h,0
1322,Column_1322,blech he,0
1323,Column_1323,blech hi,0
1324,Column_1324,blech l,0
1325,Column_1325,blech s,0
1326,Column_1326,blech st,0
1327,Column_1327,blech t,0
1328,Column_1328,blech th,0
1329,Column_1329,blech tv,0
1330,Column_1330,blech v,0
1331,Column_1331,blech vo,0
1332,Column_1332,blen,0
1333,Column_1333,blend,4
1334,Column_1334,blende,3
1335,Column_1335,blende ,27
1336,Column_1336,blende a,37
1337,Column_1337,blende b,0
1338,Column_1338,blende c,0
1339,Column_1339,blende e,0
1340,Column_1340,blende f,0
1341,Column_1341,blende h,65
1342,Column_1342,blende i,0
1343,Column_1343,blende l,5
1344,Column_1344,blende m,0
1345,Column_1345,blende s,13
1346,Column_1346,blende w,0
1347,Column_1347,bli,0
1348,Column_1348,blin,0
1349,Column_1349,bod,0
1350,Column_1350,bode,0
1351,Column_1351,boden,0
1352,Column_1352,boden ,0
1353,Column_1353,boden h,0
1354,Column_1354,boden hi,0
1355,Column_1355,boden v,0
1356,Column_1356,boden vo,0
1357,Column_1357,bodenb,0
1358,Column_1358,bodenbl,0
1359,Column_1359,bodenble,0
1360,Column_1360,bodenv,0
1361,Column_1361,bodenve,0
1362,Column_1362,bodenver,0
1363,Column_1363,bow,0
1364,Column_1364,bowd,0
1365,Column_1365,bowde,0
1366,Column_1366,bowden,0
1367,Column_1367,bowdenz,0
1368,Column_1368,bowdenzu,0
1369,Column_1369,bre,0
1370,Column_1370,brem,11
1371,Column_1371,brems,0
1372,Column_1372,bremse,0
1373,Column_1373,bremse ,0
1374,Column_1374,bremse t,0
1375,Column_1375,bru,0
1376,Column_1376,brue,0
1377,Column_1377,brues,0
1378,Column_1378,bruest,0
1379,Column_1379,bruestu,0
1380,Column_1380,bruestun,0
1381,Column_1381,bsa,0
1382,Column_1382,bsae,0
1383,Column_1383,bsaeu,0
1384,Column_1384,bsaeul,0
1385,Column_1385,bsaeule,0
1386,Column_1386,bsaeule ,0
1387,Column_1387,bso,0
1388,Column_1388,bsor,0
1389,Column_1389,bsorb,0
1390,Column_1390,bsorbe,0
1391,Column_1391,bsorber,0
1392,Column_1392,bst,0
1393,Column_1393,bstu,0
1394,Column_1394,bstue,0
1395,Column_1395,bstuet,0
1396,Column_1396,bstuetz,0
1397,Column_1397,bstuetzu,0
1398,Column_1398,buc,0
1399,Column_1399,buch,0
1400,Column_1400,buchs,0
1401,Column_1401,buchse,0
1402,Column_1402,buchse ,0
1403,Column_1403,buchse h,0
1404,Column_1404,bue,0
1405,Column_1405,bueg,0
1406,Column_1406,buege,0
1407,Column_1407,buegel,0
1408,Column_1408,bv ,0
1409,Column_1409,bv m,0
1410,Column_1410,bv mi,0
1411,Column_1411,bv mit,0
1412,Column_1412,bv mitt,0
1413,Column_1413,bv mitte,0
1414,Column_1414,c b,4
1415,Column_1415,c n,0
1416,Column_1416,c na,0
1417,Column_1417,c nae,0
1418,Column_1418,c naeh,0
1419,Column_1419,c naeht,0
1420,Column_1420,c naehte,0
1421,Column_1421,ca ,0
1422,Column_1422,ce ,1
1423,Column_1423,cen,0
1424,Column_1424,cent,0
1425,Column_1425,cente,0
1426,Column_1426,center,0
1427,Column_1427,centers,0
1428,Column_1428,ch ,17
1429,Column_1429,ch a,1
1430,Column_1430,ch b,1
1431,Column_1431,ch h,0
1432,Column_1432,ch he,0
1433,Column_1433,ch hec,0
1434,Column_1434,ch heck,0
1435,Column_1435,ch hi,4
1436,Column_1436,ch hin,1
1437,Column_1437,ch hint,0
1438,Column_1438,ch hinte,0
1439,Column_1439,ch l,0
1440,Column_1440,ch m,0
1441,Column_1441,ch r,0
1442,Column_1442,ch s,0
1443,Column_1443,ch st,0
1444,Column_1444,ch t,0
1445,Column_1445,ch th,0
1446,Column_1446,ch tv,0
1447,Column_1447,ch v,0
1448,Column_1448,ch vo,0
1449,Column_1449,ch vor,0
1450,Column_1450,ch vorn,0
1451,Column_1451,cha,14
1452,Column_1452,chac,0
1453,Column_1453,chach,0
1454,Column_1454,chacht,0
1455,Column_1455,chachta,0
1456,Column_1456,chachtab,0
1457,Column_1457,chal,0
1458,Column_1458,chale,0
1459,Column_1459,chale ,0
1460,Column_1460,chall,0
1461,Column_1461,chan,16
1462,Column_1462,chani,0
1463,Column_1463,char,0
1464,Column_1464,charn,0
1465,Column_1465,charni,0
1466,Column_1466,charnie,0
1467,Column_1467,charnier,0
1468,Column_1468,chau,13
1469,Column_1469,chaum,1
1470,Column_1470,chaum ,0
1471,Column_1471,chaumt,0
1472,Column_1472,chaumte,0
1473,Column_1473,chaumtei,0
1474,Column_1474,chb,11
1475,Column_1475,chbl,0
1476,Column_1476,che,1
1477,Column_1477,che ,0
1478,Column_1478,che t,0
1479,Column_1479,chei,6
1480,Column_1480,cheib,1
1481,Column_1481,cheibe,20
1482,Column_1482,cheibe ,1
1483,Column_1483,cheibe t,2
1484,Column_1484,cheiben,1
1485,Column_1485,cheibend,0
1486,Column_1486,cher,0
1487,Column_1487,cher ,0
1488,Column_1488,chi,5
1489,Column_1489,chie,4
1490,Column_1490,chien,1
1491,Column_1491,chiene,0
1492,Column_1492,chiene ,0
1493,Column_1493,chiene t,0
1494,Column_1494,chl,3
1495,Column_1495,chla,0
1496,Column_1496,chlau,0
1497,Column_1497,chlauc,0
1498,Column_1498,chlauch,0
1499,Column_1499,chlauch ,0
1500,Column_1500,chli,0
1501,Column_1501,chlie,0
1502,Column_1502,chlies,0
1503,Column_1503,chliess,0
1504,Column_1504,chliessb,0
1505,Column_1505,chlo,0
1506,Column_1506,chlos,0
1507,Column_1507,chloss,0
1508,Column_1508,chloss ,0
1509,Column_1509,chloss h,0
1510,Column_1510,chlu,0
1511,Column_1511,chluf,0
1512,Column_1512,chluft,0
1513,Column_1513,chluftg,0
1514,Column_1514,chluftgr,0
1515,Column_1515,chlus,0
1516,Column_1516,chluss,0
1517,Column_1517,chluss ,0
1518,Column_1518,chluss m,0
1519,Column_1519,cho,0
1520,Column_1520,chot,0
1521,Column_1521,chott,0
1522,Column_1522,chott ,0
1523,Column_1523,chottb,0
1524,Column_1524,chottbl,0
1525,Column_1525,chottble,0
1526,Column_1526,chr,0
1527,Column_1527,chra,0
1528,Column_1528,chrah,0
1529,Column_1529,chrahm,0
1530,Column_1530,chrahme,0
1531,Column_1531,chrahmen,0
1532,Column_1532,chrau,1
1533,Column_1533,chraub,0
1534,Column_1534,chro,0
1535,Column_1535,chrom,0
1536,Column_1536,chs,0
1537,Column_1537,chse,0
1538,Column_1538,chse ,0
1539,Column_1539,chse h,0
1540,Column_1540,chse ha,0
1541,Column_1541,cht,2
1542,Column_1542,cht ,0
1543,Column_1543,chta,0
1544,Column_1544,chtab,0
1545,Column_1545,chtabd,0
1546,Column_1546,chtabde,0
1547,Column_1547,chtabdec,0
1548,Column_1548,chtabdi,0
1549,Column_1549,chtabdic,0
1550,Column_1550,chte,2
1551,Column_1551,chten,0
1552,Column_1552,chtent,0
1553,Column_1553,chtento,0
1554,Column_1554,chtentop,0
1555,Column_1555,chtr,0
1556,Column_1556,chts,0
1557,Column_1557,chtu,1
1558,Column_1558,chtun,0
1559,Column_1559,chtung,0
1560,Column_1560,chtung ,1
1561,Column_1561,chtung e,0
1562,Column_1562,chtung h,115
1563,Column_1563,chtung s,0
1564,Column_1564,chtung t,0
1565,Column_1565,chu,0
1566,Column_1566,chub,0
1567,Column_1567,chut,0
1568,Column_1568,chutz,1
1569,Column_1569,chutz ,5
1570,Column_1570,chw,0
1571,Column_1571,chwa,0
1572,Column_1572,chwar,2
1573,Column_1573,chwarz,0
1574,Column_1574,chwe,0
1575,Column_1575,chwel,0
1576,Column_1576,chwell,0
1577,Column_1577,chwelle,0
1578,Column_1578,chweller,0
1579,Column_1579,ci ,0
1580,Column_1580,ck ,0
1581,Column_1581,ck a,0
1582,Column_1582,ck as,0
1583,Column_1583,ck asa,0
1584,Column_1584,ck asae,0
1585,Column_1585,ck asaeu,0
1586,Column_1586,ck s,0
1587,Column_1587,ck sc,0
1588,Column_1588,ck sch,0
1589,Column_1589,cke,0
1590,Column_1590,ckel,1
1591,Column_1591,ckel ,0
1592,Column_1592,cken,0
1593,Column_1593,ckf,0
1594,Column_1594,ckfe,0
1595,Column_1595,ckfen,10
1596,Column_1596,ckfens,3
1597,Column_1597,ckfenst,2
1598,Column_1598,ckfenste,1
1599,Column_1599,ckk,0
1600,Column_1600,ckkl,0
1601,Column_1601,ckkla,0
1602,Column_1602,ckklap,0
1603,Column_1603,ckklapp,0
1604,Column_1604,ckklappe,0
1605,Column_1605,ckl,0
1606,Column_1606,ckle,2
1607,Column_1607,cklei,0
1608,Column_1608,ckleis,0
1609,Column_1609,ckleist,0
1610,Column_1610,ckleiste,0
1611,Column_1611,ckleu,0
1612,Column_1612,ckleuc,0
1613,Column_1613,ckleuch,0
1614,Column_1614,ckleucht,0
1615,Column_1615,ckr,0
1616,Column_1616,ckra,0
1617,Column_1617,ckrau,0
1618,Column_1618,ckraum,0
1619,Column_1619,ckraumb,0
1620,Column_1620,ckraumbo,0
1621,Column_1621,ckraumw,0
1622,Column_1622,ckraumwa,0
1623,Column_1623,cks,41
1624,Column_1624,cku,0
1625,Column_1625,ckun,0
1626,Column_1626,ckung,0
1627,Column_1627,ckung ,0
1628,Column_1628,ckung f,28
1629,Column_1629,ckung s,1
1630,Column_1630,ckung t,0
1631,Column_1631,ckung w,0
1632,Column_1632,ckung wi,0
1633,Column_1633,ckv,0
1634,Column_1634,ckve,0
1635,Column_1635,ckver,0
1636,Column_1636,ckverk,1
1637,Column_1637,ckverkl,0
1638,Column_1638,ckverkle,13
1639,Column_1639,ckw,0
1640,Column_1640,ckwa,0
1641,Column_1641,ckwan,0
1642,Column_1642,ckwand,0
1643,Column_1643,cra,0
1644,Column_1644,cras,0
1645,Column_1645,crash,0
1646,Column_1646,crashv,0
1647,Column_1647,crashve,0
1648,Column_1648,crashver,0
1649,Column_1649,csa,0
1650,Column_1650,csae,0
1651,Column_1651,csaeu,0
1652,Column_1652,csaeul,0
1653,Column_1653,csaeule,0
1654,Column_1654,csaeule ,0
1655,Column_1655,csm,0
1656,Column_1656,d a,0
1657,Column_1657,d ag,0
1658,Column_1658,d agg,0
1659,Column_1659,d aggr,0
1660,Column_1660,d b,0
1661,Column_1661,d d,0
1662,Column_1662,d e,0
1663,Column_1663,d f,0
1664,Column_1664,d g,0
1665,Column_1665,d h,0
1666,Column_1666,d hi,0
1667,Column_1667,d hin,0
1668,Column_1668,d hint,0
1669,Column_1669,d hinte,0
1670,Column_1670,d hinten,0
1671,Column_1671,d l,0
1672,Column_1672,d m,0
1673,Column_1673,d o,0
1674,Column_1674,d ob,0
1675,Column_1675,d obe,0
1676,Column_1676,d ober,0
1677,Column_1677,d obert,0
1678,Column_1678,d oberte,0
1679,Column_1679,d s,31
1680,Column_1680,d t,0
1681,Column_1681,d u,0
1682,Column_1682,d un,0
1683,Column_1683,d unt,0
1684,Column_1684,d unte,0
1685,Column_1685,d unter,0
1686,Column_1686,d untert,0
1687,Column_1687,d v,0
1688,Column_1688,dac,59
1689,Column_1689,dach,20
1690,Column_1690,dach ,0
1691,Column_1691,dacha,7
1692,Column_1692,dachr,0
1693,Column_1693,dachra,0
1694,Column_1694,dachrah,0
1695,Column_1695,dachrahm,0
1696,Column_1696,dae,0
1697,Column_1697,daem,0
1698,Column_1698,daemp,0
1699,Column_1699,daempf,0
1700,Column_1700,daempfe,0
1701,Column_1701,daempfer,0
1702,Column_1702,dap,0
1703,Column_1703,dapt,0
1704,Column_1704,dapte,0
1705,Column_1705,dapter,0
1706,Column_1706,dapter ,0
1707,Column_1707,dapter t,0
1708,Column_1708,dda,0
1709,Column_1709,de ,4
1710,Column_1710,de a,11
1711,Column_1711,de au,0
1712,Column_1712,de aus,0
1713,Column_1713,de auss,0
1714,Column_1714,de ausse,0
1715,Column_1715,de b,0
1716,Column_1716,de bs,0
1717,Column_1717,de bsa,0
1718,Column_1718,de bsae,0
1719,Column_1719,de bsaeu,0
1720,Column_1720,de c,0
1721,Column_1721,de cs,0
1722,Column_1722,de csa,0
1723,Column_1723,de csae,0
1724,Column_1724,de csaeu,0
1725,Column_1725,de e,0
1726,Column_1726,de f,2
1727,Column_1727,de h,12
1728,Column_1728,de i,0
1729,Column_1729,de l,3
1730,Column_1730,de la,31
1731,Column_1731,de m,0
1732,Column_1732,de mi,0
1733,Column_1733,de s,2
1734,Column_1734,de sc,0
1735,Column_1735,de sch,0
1736,Column_1736,de si,0
1737,Column_1737,de sit,0
1738,Column_1738,de sitz,0
1739,Column_1739,de w,0
1740,Column_1740,dec,25
1741,Column_1741,deck,8
1742,Column_1742,decke,1
1743,Column_1743,deckel,0
1744,Column_1744,deckel ,0
1745,Column_1745,deckk,4
1746,Column_1746,deckl,3
1747,Column_1747,deckle,0
1748,Column_1748,decklei,0
1749,Column_1749,deckleis,0
1750,Column_1750,decku,0
1751,Column_1751,deckun,0
1752,Column_1752,deckung,0
1753,Column_1753,deckung ,0
1754,Column_1754,def,0
1755,Column_1755,defo,0
1756,Column_1756,defr,0
1757,Column_1757,defro,0
1758,Column_1758,defros,0
1759,Column_1759,defrost,0
1760,Column_1760,dek,0
1761,Column_1761,deko,0
1762,Column_1762,dekor,0
1763,Column_1763,dekor ,0
1764,Column_1764,del,0
1765,Column_1765,dell,0
1766,Column_1766,den,2
1767,Column_1767,den ,0
1768,Column_1768,den h,0
1769,Column_1769,den hi,0
1770,Column_1770,den hin,0
1771,Column_1771,den hint,0
1772,Column_1772,den v,0
1773,Column_1773,den vo,0
1774,Column_1774,denb,0
1775,Column_1775,denbl,0
1776,Column_1776,denble,0
1777,Column_1777,denblec,0
1778,Column_1778,denblech,0
1779,Column_1779,dens,0
1780,Column_1780,densw,0
1781,Column_1781,denswa,0
1782,Column_1782,denswas,0
1783,Column_1783,denswass,0
1784,Column_1784,denv,0
1785,Column_1785,denve,0
1786,Column_1786,denver,0
1787,Column_1787,denverk,0
1788,Column_1788,denverkl,0
1789,Column_1789,denz,0
1790,Column_1790,denzu,0
1791,Column_1791,denzug,0
1792,Column_1792,denzug ,0
1793,Column_1793,denzug t,0
1794,Column_1794,der,0
1795,Column_1795,der ,0
1796,Column_1796,dha,0
1797,Column_1797,dhau,0
1798,Column_1798,dhaus,0
1799,Column_1799,dhaus ,0
1800,Column_1800,dhaus a,0
1801,Column_1801,dhaus h,0
1802,Column_1802,dhaus hi,0
1803,Column_1803,dic,0
1804,Column_1804,dich,0
1805,Column_1805,dicht,0
1806,Column_1806,dichtu,0
1807,Column_1807,dichtun,0
1808,Column_1808,dichtung,0
1809,Column_1809,dif,0
1810,Column_1810,diff,0
1811,Column_1811,diffu,0
1812,Column_1812,diffus,0
1813,Column_1813,dla,1
1814,Column_1814,dlau,1
1815,Column_1815,dlauf,0
1816,Column_1816,dlauf ,0
1817,Column_1817,dlauf o,0
1818,Column_1818,dlauf ob,0
1819,Column_1819,dmu,1
1820,Column_1820,dmu ,5
1821,Column_1821,dmu a,0
1822,Column_1822,dmu i,35
1823,Column_1823,dmu l,0
1824,Column_1824,dmu lw,0
1825,Column_1825,dmu lwl,0
1826,Column_1826,dmu lwl ,0
1827,Column_1827,dmu s,0
1828,Column_1828,dom,0
1829,Column_1829,doms,0
1830,Column_1830,domst,0
1831,Column_1831,dos,0
1832,Column_1832,dose,0
1833,Column_1833,dra,0
1834,Column_1834,drau,0
1835,Column_1835,draum,0
1836,Column_1836,draumh,0
1837,Column_1837,draumhe,0
1838,Column_1838,draumhei,0
1839,Column_1839,dre,0
1840,Column_1840,drei,0
1841,Column_1841,dreie,0
1842,Column_1842,dreiec,0
1843,Column_1843,dreieck,0
1844,Column_1844,dsa,0
1845,Column_1845,dsae,0
1846,Column_1846,dsaeu,0
1847,Column_1847,dsaeul,0
1848,Column_1848,dsaeule,0
1849,Column_1849,dsaeule ,6
1850,Column_1850,dul,31
1851,Column_1851,dul ,0
1852,Column_1852,dun,7
1853,Column_1853,dung,4
1854,Column_1854,dung ,0
1855,Column_1855,dung a,0
1856,Column_1856,dung au,0
1857,Column_1857,dung aus,0
1858,Column_1858,dung g,37
1859,Column_1859,dung h,2
1860,Column_1860,dung hi,0
