,Column,Feature,Importance Score
8981,Column_8981,tze hint,0
8982,Column_8982,tze m,0
8983,Column_8983,tze mi,0
8985,Column_8985,tze mitt,0
8992,Column_8992,tze shap,0
8986,Column_8986,tze s,0
8987,Column_8987,tze sa,0
8988,Column_8988,tze sa ,0
8989,Column_8989,tze sa h,0
8990,Column_8990,tze sh,0
8991,Column_8991,tze sha,0
8937,Column_8937,tz a,0
8936,Column_8936,tz ,0
8935,Column_8935,tyldicht,0
8898,Column_8898,tung hk,0
8880,Column_8880,tuer t,0
8881,Column_8881,tuer th,0
8882,Column_8882,tuer v,0
8883,Column_8883,tuer vo,0
8884,Column_8884,tuer vor,0
8885,Column_8885,tuet,0
8886,Column_8886,tuetz,0
8887,Column_8887,tuetze,0
8888,Column_8888,tuetze ,0
8889,Column_8889,tuetze h,0
8890,Column_8890,tuetze m,0
8891,Column_8891,tuetze s,0
8893,Column_8893,tung,0
8894,Column_8894,tung ,0
8895,Column_8895,tung h,0
8879,Column_8879,tuer hin,0
8878,Column_8878,tuer hi,0
8877,Column_8877,tuer h,0
8867,Column_8867,ttel,0
8861,Column_8861,tte msp,0
8862,Column_8862,tte s,0
8863,Column_8863,tte sa,0
8864,Column_8864,tte st,0
8865,Column_8865,tte sto,0
8866,Column_8866,tte stof,0
8868,Column_8868,ttelk,0
8876,Column_8876,tuer ,0
8869,Column_8869,ttelko,0
8870,Column_8870,ttelkop,0
8871,Column_8871,ttelkopf,0
8872,Column_8872,ttt,0
8873,Column_8873,ttte,0
8874,Column_8874,tue,0
8897,Column_8897,tung hec,0
8899,Column_8899,tung hkl,0
8934,Column_8934,tyldich,0
8900,Column_8900,tung k,0
8919,Column_8919,tv brand,0
8920,Column_8920,tv f,0
8921,Column_8921,tv fu,0
8922,Column_8922,tv fue,0
8923,Column_8923,tv fuer,0
8924,Column_8924,tv fuer ,0
8925,Column_8925,tv r,0
8926,Column_8926,tv ri,0
8927,Column_8927,tv rip,0
8928,Column_8928,tv ripp,0
8929,Column_8929,tv rippe,0
8930,Column_8930,tyl,0
8931,Column_8931,tyld,0
8932,Column_8932,tyldi,0
8933,Column_8933,tyldic,0
8918,Column_8918,tv bran,0
8917,Column_8917,tv bra,0
8916,Column_8916,tv br,0
8907,Column_8907,tung tv,0
8901,Column_8901,tung ka,0
8902,Column_8902,tung kan,0
8903,Column_8903,tung t,0
8904,Column_8904,tung th,0
8905,Column_8905,tung tu,0
8906,Column_8906,tung tue,0
8908,Column_8908,tut,0
8915,Column_8915,tv b,0
8909,Column_8909,tutz,0
8910,Column_8910,tutze,0
8911,Column_8911,tutze ,0
8912,Column_8912,tutze s,0
8913,Column_8913,tutze sr,0
8914,Column_8914,tv ,0
9011,Column_9011,u isp,0
9013,Column_9013,u isp e,0
8859,Column_8859,tte mate,0
9108,Column_9108,uetze s,0
9110,Column_9110,uetze sh,0
9111,Column_9111,uetze sr,0
9112,Column_9112,ufe,0
9113,Column_9113,ufen,0
9114,Column_9114,ufend,0
9115,Column_9115,ufn,0
9116,Column_9116,ufna,0
9117,Column_9117,ufnah,0
9118,Column_9118,ufnahm,0
9119,Column_9119,ufnahme,0
9120,Column_9120,ufnahme ,0
9121,Column_9121,uft,0
9122,Column_9122,uftk,0
9123,Column_9123,uftka,0
9124,Column_9124,uftkan,0
9109,Column_9109,uetze sa,0
9107,Column_9107,uetze mi,0
9014,Column_9014,u isp ec,0
9106,Column_9106,uetze m,0
9091,Column_9091,uer le,0
9092,Column_9092,uer lei,0
9093,Column_9093,uer leis,0
9094,Column_9094,uer t,0
9095,Column_9095,uer th,0
9096,Column_9096,uer v,0
9097,Column_9097,uer vo,0
9098,Column_9098,uer vor,0
9099,Column_9099,uer vorn,0
9100,Column_9100,uet,0
9101,Column_9101,uetz,0
9102,Column_9102,uetze,0
9103,Column_9103,uetze ,0
9104,Column_9104,uetze h,0
9105,Column_9105,uetze hi,0
9125,Column_9125,uftkana,0
9126,Column_9126,uftkanal,0
9127,Column_9127,ug ,0
9128,Column_9128,ug o,0
9149,Column_9149,ugvn,0
9152,Column_9152,ule e,0
9153,Column_9153,ule ec,0
9154,Column_9154,ule ece,0
9155,Column_9155,ule m,0
9156,Column_9156,ule mi,0
9157,Column_9157,ule mit,0
9158,Column_9158,ule mitt,0
9159,Column_9159,ule r,0
9160,Column_9160,ule ra,0
9161,Column_9161,ule ray,0
9162,Column_9162,ule u,0
9163,Column_9163,ule un,0
9164,Column_9164,ule un ,0
9165,Column_9165,ule un l,0
9148,Column_9148,ugv,0
9147,Column_9147,ugdo iks,0
9146,Column_9146,ugdo ik,0
9137,Column_9137,ug si hi,0
9129,Column_9129,ug ob,0
9130,Column_9130,ug obe,0
9131,Column_9131,ug oben,0
9132,Column_9132,ug oben ,0
9135,Column_9135,ug si ,0
9136,Column_9136,ug si h,0
9138,Column_9138,ug sit,0
9145,Column_9145,ugdo i,0
9139,Column_9139,ug sitz,0
9140,Column_9140,ug sitz ,0
9141,Column_9141,ug sitzk,0
9142,Column_9142,ugd,0
9143,Column_9143,ugdo,0
9144,Column_9144,ugdo ,0
9090,Column_9090,uer l,0
9089,Column_9089,uer hint,0
9088,Column_9088,uer hin,0
9050,Column_9050,ucht r,0
9033,Column_9033,u vredec,0
9034,Column_9034,ube,0
9035,Column_9035,ube ,0
9036,Column_9036,ube s,0
9037,Column_9037,ube sc,0
9038,Column_9038,ube sch,0
9039,Column_9039,ube schw,0
9040,Column_9040,ube st,0
9041,Column_9041,ube st ,0
9042,Column_9042,ube st b,0
9043,Column_9043,ube w,0
9044,Column_9044,ube wa,0
9045,Column_9045,ube wav,0
9046,Column_9046,ube wave,0
9048,Column_9048,ucht,0
9032,Column_9032,u vrede,0
9031,Column_9031,u vred,0
9030,Column_9030,u vre,0
9021,Column_9021,u l,0
9015,Column_9015,u isp f,0
9016,Column_9016,u isp fl,0
9017,Column_9017,u isp k,0
9018,Column_9018,u isp kk,0
9019,Column_9019,u isp m,0
9020,Column_9020,u isp mn,0
9022,Column_9022,u le,0
9029,Column_9029,u vr,0
9023,Column_9023,u v,0
9024,Column_9024,u ve,0
9025,Column_9025,u ver,0
9026,Column_9026,u verd,0
9027,Column_9027,u verde,0
9028,Column_9028,u verdec,0
9049,Column_9049,ucht ,0
9051,Column_9051,ucht rl,0
9087,Column_9087,uer hi,0
9052,Column_9052,uchte,0
9071,Column_9071,uehrung,0
9072,Column_9072,uehrung ,0
9073,Column_9073,uehrungs,0
9074,Column_9074,uel,0
9075,Column_9075,uele,0
9076,Column_9076,uele ,0
9077,Column_9077,uele u,0
9078,Column_9078,uele un,0
9079,Column_9079,uele unt,0
9081,Column_9081,uer ,0
9082,Column_9082,uer b,0
9083,Column_9083,uer bl,0
9084,Column_9084,uer ble,0
9085,Column_9085,uer blen,0
9086,Column_9086,uer h,0
9070,Column_9070,uehrun,0
9069,Column_9069,uehru,0
9068,Column_9068,uehr,0
9059,Column_9059,ud f,0
9053,Column_9053,uchte ,0
9054,Column_9054,uchte e,0
9055,Column_9055,uchte es,0
9056,Column_9056,uchte s,0
9057,Column_9057,uchte ss,0
9058,Column_9058,ud ,0
9060,Column_9060,ud fc,0
9067,Column_9067,ueh,0
9061,Column_9061,ud fcw,0
9062,Column_9062,ud h,0
9063,Column_9063,ud hu,0
9064,Column_9064,ud hud,0
9065,Column_9065,ud hud ,0
9066,Column_9066,ud hud f,0
8860,Column_8860,tte ms,0
8858,Column_8858,tte mat,0
9168,Column_9168,ule us,0
8648,Column_8648,ten mpa,0
8650,Column_8650,ten ms,0
8651,Column_8651,ten msp,0
8652,Column_8652,ten msp ,0
8653,Column_8653,ten o,0
8654,Column_8654,ten ob,0
8655,Column_8655,ten obe,0
8656,Column_8656,ten oben,0
8657,Column_8657,ten p,0
8658,Column_8658,ten pa,0
8659,Column_8659,ten pa ,0
8660,Column_8660,ten pa b,0
8661,Column_8661,ten ph,0
8662,Column_8662,ten phe,0
8663,Column_8663,ten phev,0
8664,Column_8664,ten s,0
8649,Column_8649,ten mpa ,0
8647,Column_8647,ten mp,0
8706,Column_8706,terial,0
8646,Column_8646,ten mitt,0
8631,Column_8631,ten i,0
8632,Column_8632,ten ic,0
8633,Column_8633,ten ice,0
8634,Column_8634,ten l,0
8635,Column_8635,ten lc,0
8636,Column_8636,ten lci,0
8637,Column_8637,ten li,0
8638,Column_8638,ten lin,0
8639,Column_8639,ten line,0
8640,Column_8640,ten lu,0
8641,Column_8641,ten lux,0
8642,Column_8642,ten luxl,0
8643,Column_8643,ten m,0
8644,Column_8644,ten mi,0
8645,Column_8645,ten mit,0
8665,Column_8665,ten sa,0
8666,Column_8666,ten sp,0
8667,Column_8667,ten sr,0
8668,Column_8668,ten st,0
8687,Column_8687,tenschut,0
8688,Column_8688,tenv,0
8689,Column_8689,tenve,0
8690,Column_8690,tenver,0
8691,Column_8691,tenverk,0
8692,Column_8692,tenverkl,0
8694,Column_8694,ter ,0
8695,Column_8695,ter h,0
8696,Column_8696,ter ha,0
8697,Column_8697,ter hal,0
8698,Column_8698,ter halt,0
8700,Column_8700,terfu,0
8702,Column_8702,terfueh,0
8703,Column_8703,terfuehr,0
8704,Column_8704,teri,0
8686,Column_8686,tenschu,0
8685,Column_8685,tensch,0
8684,Column_8684,tensc,0
8675,Column_8675,tenn,0
8669,Column_8669,ten sto,0
8670,Column_8670,ten stof,0
8671,Column_8671,ten u,0
8672,Column_8672,ten un,0
8673,Column_8673,ten unt,0
8674,Column_8674,ten unte,0
8676,Column_8676,tenne,0
8683,Column_8683,tens,0
8677,Column_8677,tenne ,0
8678,Column_8678,tenne w,0
8679,Column_8679,tenne wa,0
8680,Column_8680,tennen,0
8681,Column_8681,tennenh,0
8682,Column_8682,tennenha,0
8630,Column_8630,ten hybr,0
8629,Column_8629,ten hyb,0
8628,Column_8628,ten hy,0
8590,Column_8590,teile te,0
8573,Column_8573,te ss,0
8574,Column_8574,te ssg,0
8575,Column_8575,te st,0
8576,Column_8576,te sto,0
8577,Column_8577,te stof,0
8578,Column_8578,te stoff,0
8579,Column_8579,teg,0
8580,Column_8580,tegr,0
8581,Column_8581,tegri,0
8582,Column_8582,tegrif,0
8583,Column_8583,tegriff,0
8584,Column_8584,tegriff ,0
8586,Column_8586,teil,0
8587,Column_8587,teile,0
8588,Column_8588,teile ,0
8572,Column_8572,te sa,0
8570,Column_8570,te phev ,0
8569,Column_8569,te phev,0
8560,Column_8560,te msp,0
8554,Column_8554,te mater,0
8555,Column_8555,te mi,0
8556,Column_8556,te mit,0
8557,Column_8557,te mit ,0
8558,Column_8558,te mit e,0
8559,Column_8559,te ms,0
8561,Column_8561,te n,0
8568,Column_8568,te phe,0
8562,Column_8562,te no,0
8563,Column_8563,te not,0
8564,Column_8564,te notr,0
8565,Column_8565,te notra,0
8566,Column_8566,te p,0
8567,Column_8567,te ph,0
8589,Column_8589,teile t,0
8591,Column_8591,tel,0
8627,Column_8627,ten high,0
8592,Column_8592,telk,0
8612,Column_8612,ten dar,0
8613,Column_8613,ten dark,0
8614,Column_8614,ten e,0
8615,Column_8615,ten ei,0
8616,Column_8616,ten ein,0
8617,Column_8617,ten einb,0
8618,Column_8618,ten g,0
8619,Column_8619,ten gp,0
8620,Column_8620,ten gpr,0
8621,Column_8621,ten gr,0
8622,Column_8622,ten gra,0
8623,Column_8623,ten grad,0
8624,Column_8624,ten h,0
8625,Column_8625,ten hi,0
8626,Column_8626,ten hig,0
8611,Column_8611,ten da,0
8610,Column_8610,ten d,0
8609,Column_8609,ten bev,0
8599,Column_8599,tellba,0
8593,Column_8593,telko,0
8594,Column_8594,telkop,0
8595,Column_8595,telkopf,0
8596,Column_8596,telkopfs,0
8597,Column_8597,tell,0
8598,Column_8598,tellb,0
8600,Column_8600,tellbar,0
8608,Column_8608,ten be,0
8601,Column_8601,tellbar ,0
8603,Column_8603,ten ,0
8604,Column_8604,ten b,0
8605,Column_8605,ten ba,0
8606,Column_8606,ten bas,0
8607,Column_8607,ten basi,0
8705,Column_8705,teria,0
8707,Column_8707,terr,0
8857,Column_8857,tte ma,0
8801,Column_8801,toff co,0
8803,Column_8803,toff g,0
8804,Column_8804,toff gr,0
8805,Column_8805,toff gri,0
8806,Column_8806,tos,0
8807,Column_8807,toss,0
8808,Column_8808,tossf,0
8809,Column_8809,tossf ,0
8810,Column_8810,tossf h,0
8811,Column_8811,tossf hi,0
8812,Column_8812,tossfa,0
8813,Column_8813,tossfae,0
8814,Column_8814,tossfaen,0
8815,Column_8815,tou,0
8816,Column_8816,tr ,0
8817,Column_8817,tr l,0
8802,Column_8802,toff cor,0
8800,Column_8800,toff c,0
8708,Column_8708,terr ,0
8799,Column_8799,toff ,0
8784,Column_8784,til ece ,0
8785,Column_8785,til v,0
8786,Column_8786,til ve,0
8787,Column_8787,til ver,0
8788,Column_8788,til verd,0
8789,Column_8789,tka,0
8790,Column_8790,tkan,0
8791,Column_8791,tkana,0
8792,Column_8792,tkanal,0
8793,Column_8793,tle,0
8794,Column_8794,tled,0
8795,Column_8795,tlede,0
8796,Column_8796,tleder,0
8797,Column_8797,tof,0
8798,Column_8798,toff,0
8818,Column_8818,tr la,0
8819,Column_8819,tr lab,0
8820,Column_8820,tr labe,0
8821,Column_8821,tr label,0
8842,Column_8842,tte be,0
8843,Column_8843,tte bez,0
8844,Column_8844,tte bezu,0
8845,Column_8845,tte k,0
8846,Column_8846,tte kc,0
8847,Column_8847,tte ku,0
8848,Column_8848,tte kul,0
8849,Column_8849,tte kule,0
8850,Column_8850,tte kun,0
8851,Column_8851,tte kuns,0
8852,Column_8852,tte l,0
8853,Column_8853,tte le,0
8854,Column_8854,tte led,0
8855,Column_8855,tte lede,0
8856,Column_8856,tte m,0
8841,Column_8841,tte basi,0
8840,Column_8840,tte bas,0
8839,Column_8839,tte ba,0
8829,Column_8829,trif lab,0
8823,Column_8823,trad,0
8824,Column_8824,tri,0
8825,Column_8825,trif,0
8826,Column_8826,trif ,0
8827,Column_8827,trif l,0
8828,Column_8828,trif la,0
8830,Column_8830,tsc,0
8838,Column_8838,tte b,0
8831,Column_8831,tsch,0
8832,Column_8832,tsche,0
8833,Column_8833,tschei,0
8834,Column_8834,tscheib,0
8835,Column_8835,tscheibe,0
8837,Column_8837,tte ,0
8783,Column_8783,til ece,0
8782,Column_8782,til ec,0
8781,Column_8781,til e,0
8744,Column_8744,tf unte,0
8728,Column_8728,tf hi,0
8729,Column_8729,tf hi ,0
8730,Column_8730,tf hi b,0
8731,Column_8731,tf hi ba,0
8732,Column_8732,tf hi m,0
8733,Column_8733,tf hi ms,0
8734,Column_8734,tf hi u,0
8735,Column_8735,tf hi un,0
8736,Column_8736,tf hi z,0
8737,Column_8737,tf hi zw,0
8738,Column_8738,tf hin,0
8739,Column_8739,tf hint,0
8740,Column_8740,tf hinte,0
8741,Column_8741,tf u,0
8742,Column_8742,tf un,0
8727,Column_8727,tf h,0
8725,Column_8725,textil v,0
8724,Column_8724,textil ,0
8715,Column_8715,terrahme,0
8709,Column_8709,terr a,0
8710,Column_8710,terr al,0
8711,Column_8711,terr ale,0
8712,Column_8712,terra,0
8713,Column_8713,terrah,0
8714,Column_8714,terrahm,0
8716,Column_8716,tert,0
8723,Column_8723,textil,0
8717,Column_8717,terte,0
8718,Column_8718,tertei,0
8719,Column_8719,terteil,0
8720,Column_8720,tex,0
8721,Column_8721,text,0
8722,Column_8722,texti,0
8743,Column_8743,tf unt,0
8745,Column_8745,tf unten,0
8780,Column_8780,til anth,0
8746,Column_8746,th ,0
8765,Column_8765,tieg ,0
8766,Column_8766,tieg h,0
8767,Column_8767,tieg hi,0
8768,Column_8768,tieg hi ,0
8769,Column_8769,tieg hin,0
8770,Column_8770,tieg i,0
8771,Column_8771,tieg in,0
8772,Column_8772,tieg in ,0
8773,Column_8773,tieg inn,0
8774,Column_8774,tik,0
8775,Column_8775,til,0
8776,Column_8776,til ,0
8777,Column_8777,til a,0
8778,Column_8778,til an,0
8779,Column_8779,til ant,0
8764,Column_8764,tieg,0
8763,Column_8763,tie,0
8762,Column_8762,thrazit ,0
8753,Column_8753,th ss,0
8747,Column_8747,th a,0
8748,Column_8748,th ab,0
8749,Column_8749,th abd,0
8750,Column_8750,th abde,0
8751,Column_8751,th abdec,0
8752,Column_8752,th s,0
8754,Column_8754,th ssr,0
8761,Column_8761,thrazit,0
8755,Column_8755,th ssr ,0
8756,Column_8756,th ssr e,0
8757,Column_8757,thr,0
8758,Column_8758,thra,0
8759,Column_8759,thraz,0
8760,Column_8760,thrazi,0
9166,Column_9166,ule unt,0
9169,Column_9169,um ,0
7319,Column_7319,r abla,0
9577,Column_9577,wa ugdo,0
9579,Column_9579,wac,0
9580,Column_9580,wach,0
9581,Column_9581,wach ,0
9582,Column_9582,wach b,0
9583,Column_9583,wach bo,0
9584,Column_9584,wach bom,0
9586,Column_9586,warz,0
9587,Column_9587,wav,0
9588,Column_9588,wave,0
9589,Column_9589,wave ,0
9590,Column_9590,wave l,0
9591,Column_9591,wave lc,0
9592,Column_9592,wave lci,0
9593,Column_9593,wave s,0
9594,Column_9594,wave sc,0
9578,Column_9578,wa ugdo ,0
9576,Column_9576,wa ugd,0
9633,Column_9633,y roof u,0
9575,Column_9575,wa ug,0
9560,Column_9560,vsg mm ,0
9561,Column_9561,vsg mm a,0
9562,Column_9562,w m,0
9563,Column_9563,w ma,0
9564,Column_9564,w mat,0
9565,Column_9565,w matt,0
9566,Column_9566,w ms,0
9567,Column_9567,w msp,0
9568,Column_9568,wa ,0
9569,Column_9569,wa c,0
9570,Column_9570,wa cb,0
9571,Column_9571,wa i,0
9572,Column_9572,wa ic,0
9573,Column_9573,wa ics,0
9574,Column_9574,wa u,0
9595,Column_9595,wave sch,0
9596,Column_9596,wave t,0
9597,Column_9597,wave tc,0
9598,Column_9598,wave tcu,0
9617,Column_9617,xl alp,0
9618,Column_9618,xl alpi,0
9619,Column_9619,xl alpin,0
9620,Column_9620,xti,0
9621,Column_9621,xtil,0
9622,Column_9622,xtil ,0
9623,Column_9623,xtil v,0
9624,Column_9624,xtil ve,0
9625,Column_9625,xtil ver,0
9626,Column_9626,y a,0
9627,Column_9627,y at,0
9628,Column_9628,y r,0
9629,Column_9629,y ro,0
9630,Column_9630,y roo,0
9631,Column_9631,y roof,0
9616,Column_9616,xl al,0
9615,Column_9615,xl a,0
9614,Column_9614,xl ,0
9605,Column_9605,wgr,0
9599,Column_9599,wei,0
9600,Column_9600,weib,0
9601,Column_9601,weibo,0
9602,Column_9602,weibor,0
9603,Column_9603,weibord,0
9604,Column_9604,weibordi,0
9606,Column_9606,wgre,0
9613,Column_9613,xev hi m,0
9607,Column_9607,wgrey,0
9608,Column_9608,xev,0
9609,Column_9609,xev ,0
9610,Column_9610,xev h,0
9611,Column_9611,xev hi,0
9612,Column_9612,xev hi ,0
9559,Column_9559,vsg mm,0
9558,Column_9558,vsg m,0
9557,Column_9557,vsg ,0
9519,Column_9519,vin,0
9502,Column_9502,verschi,0
9503,Column_9503,verschie,0
9504,Column_9504,verse,0
9505,Column_9505,versen,0
9506,Column_9506,versenk,0
9507,Column_9507,versenkb,0
9509,Column_9509,versta,0
9510,Column_9510,verstae,0
9511,Column_9511,verstaer,0
9512,Column_9512,verste,0
9513,Column_9513,verstel,0
9514,Column_9514,verstell,0
9515,Column_9515,verz,0
9516,Column_9516,verz ,0
9517,Column_9517,verz c,0
9501,Column_9501,versch,0
9500,Column_9500,versc,0
9498,Column_9498,vernasca,0
9488,Column_9488,verkl hi,0
9480,Column_9480,verdeck,0
9481,Column_9481,verdeck ,0
9484,Column_9484,verkl ,0
9485,Column_9485,verkl g,0
9486,Column_9486,verkl gp,0
9487,Column_9487,verkl h,0
9489,Column_9489,verkl s,0
9497,Column_9497,vernasc,0
9490,Column_9490,verkl st,0
9491,Column_9491,verkle,0
9493,Column_9493,verkleid,0
9494,Column_9494,vern,0
9495,Column_9495,verna,0
9496,Column_9496,vernas,0
9518,Column_9518,verz cn,0
9520,Column_9520,viny,0
9556,Column_9556,vsg,0
9521,Column_9521,vinyl,0
9541,Column_9541,vorn fs,0
9542,Column_9542,vorn r,0
9543,Column_9543,vorn rl,0
9544,Column_9544,vorn s,0
9545,Column_9545,vorn sw,0
9546,Column_9546,vorn sw ,0
9547,Column_9547,vorne,0
9548,Column_9548,vorne ,0
9549,Column_9549,vorne g,0
9550,Column_9550,vorne gp,0
9551,Column_9551,vre,0
9552,Column_9552,vred,0
9553,Column_9553,vrede,0
9554,Column_9554,vredec,0
9555,Column_9555,vredeck,0
9540,Column_9540,vorn f,0
9539,Column_9539,vorn bfs,0
9538,Column_9538,vorn bf,0
9528,Column_9528,vkl s,0
9522,Column_9522,vkl,0
9523,Column_9523,vkl ,0
9524,Column_9524,vkl g,0
9525,Column_9525,vkl gp,0
9526,Column_9526,vkl gpr,0
9527,Column_9527,vkl gpr ,0
9529,Column_9529,vkl st,0
9537,Column_9537,vorn b,0
9530,Column_9530,vkl stf,0
9531,Column_9531,vkl stf ,0
9532,Column_9532,vkl sto,0
9533,Column_9533,vkl stos,0
9535,Column_9535,vorn,0
9536,Column_9536,vorn ,0
9632,Column_9632,y roof ,0
9634,Column_9634,ybr,0
9478,Column_9478,verde,0
9728,Column_9728,ze mitte,0
9730,Column_9730,ze sa,0
9731,Column_9731,ze sa ,0
9732,Column_9732,ze sa h,0
9733,Column_9733,ze sa hi,0
9734,Column_9734,ze sh,0
9735,Column_9735,ze sha,0
9736,Column_9736,ze shap,0
9737,Column_9737,ze shape,0
9738,Column_9738,ze sr,0
9739,Column_9739,ze sr ,0
9740,Column_9740,ze sr m,0
9741,Column_9741,ze sr mi,0
9742,Column_9742,zer,0
9743,Column_9743,zit,0
9744,Column_9744,zit ,0
9729,Column_9729,ze s,0
9727,Column_9727,ze mitt,0
9635,Column_9635,ybri,0
9726,Column_9726,ze mit,0
9711,Column_9711,z tuer ,0
9712,Column_9712,z tuer h,0
9713,Column_9713,z tuer v,0
9714,Column_9714,z tv,0
9715,Column_9715,ze ,0
9716,Column_9716,ze h,0
9717,Column_9717,ze hi,0
9718,Column_9718,ze hi ,0
9719,Column_9719,ze hi m,0
9720,Column_9720,ze hi mi,0
9721,Column_9721,ze hin,0
9722,Column_9722,ze hint,0
9723,Column_9723,ze hinte,0
9724,Column_9724,ze m,0
9725,Column_9725,ze mi,0
9745,Column_9745,zit u,0
9746,Column_9746,zit us,0
9747,Column_9747,zki,0
9748,Column_9748,zkis,0
9767,Column_9767,zug oben,0
9768,Column_9768,zug s,0
9769,Column_9769,zug si,0
9770,Column_9770,zug si ,0
9771,Column_9771,zug si h,0
9772,Column_9772,zug sit,0
9773,Column_9773,zug sitz,0
9774,Column_9774,zugv,0
9775,Column_9775,zugvn,0
9776,Column_9776,zwe,0
9777,Column_9777,zwei,0
9778,Column_9778,zweib,0
9779,Column_9779,zweibo,0
9780,Column_9780,zweibor,0
9781,Column_9781,zweibord,0
9766,Column_9766,zug obe,0
9765,Column_9765,zug ob,0
9764,Column_9764,zug o,0
9755,Column_9755,zonen,0
9749,Column_9749,zkiss,0
9750,Column_9750,zkisse,0
9751,Column_9751,zkissen,0
9752,Column_9752,zkissen ,0
9753,Column_9753,zon,0
9754,Column_9754,zone,0
9756,Column_9756,zte,0
9763,Column_9763,zug ,0
9757,Column_9757,zte ,0
9758,Column_9758,zte b,0
9759,Column_9759,zte br,0
9760,Column_9760,zte bre,0
9761,Column_9761,zte brem,0
9762,Column_9762,zug,0
9710,Column_9710,z tuer,0
9709,Column_9709,z tue,0
9708,Column_9708,z tu,0
9670,Column_9670,z h,0
9654,Column_9654,yroof da,0
9655,Column_9655,yroof e,0
9656,Column_9656,yroof ec,0
9657,Column_9657,yroof u,0
9658,Column_9658,yroof us,0
9659,Column_9659,yroofs,0
9660,Column_9660,yroofsc,0
9661,Column_9661,yroofscr,0
9662,Column_9662,z a,0
9663,Column_9663,z ab,0
9664,Column_9664,z abd,0
9665,Column_9665,z abdi,0
9666,Column_9666,z abdic,0
9667,Column_9667,z abdich,0
9668,Column_9668,z c,0
9653,Column_9653,yroof d,0
9652,Column_9652,yroof ,0
9651,Column_9651,yroof,0
9642,Column_9642,yldichtu,0
9636,Column_9636,ybrid,0
9637,Column_9637,yld,0
9638,Column_9638,yldi,0
9639,Column_9639,yldic,0
9640,Column_9640,yldich,0
9641,Column_9641,yldicht,0
9643,Column_9643,ylo,0
9650,Column_9650,yroo,0
9644,Column_9644,ylou,0
9645,Column_9645,yloun,0
9646,Column_9646,yloung,0
9647,Column_9647,ylounge,0
9648,Column_9648,ylounge ,0
9649,Column_9649,yro,0
9669,Column_9669,z cn,0
9671,Column_9671,z hi,0
9707,Column_9707,z th,0
9672,Column_9672,z hi ,0
9691,Column_9691,z phe,0
9692,Column_9692,z phev,0
9693,Column_9693,z phev ,0
9694,Column_9694,z phev s,0
9695,Column_9695,z s,0
9696,Column_9696,z si,0
9697,Column_9697,z si ,0
9698,Column_9698,z si h,0
9699,Column_9699,z si hi,0
9700,Column_9700,z si hi ,0
9701,Column_9701,z sr,0
9702,Column_9702,z sr ,0
9703,Column_9703,z sr b,0
9704,Column_9704,z sr ba,0
9705,Column_9705,z sr bas,0
9690,Column_9690,z ph,0
9689,Column_9689,z p,0
9688,Column_9688,z materi,0
9679,Column_9679,z hin,0
9673,Column_9673,z hi b,0
9674,Column_9674,z hi ba,0
9675,Column_9675,z hi bas,0
9676,Column_9676,z hi t,0
9677,Column_9677,z hi to,0
9678,Column_9678,z hi tou,0
9680,Column_9680,z hint,0
9687,Column_9687,z mater,0
9681,Column_9681,z hinte,0
9682,Column_9682,z hinten,0
9683,Column_9683,z m,0
9684,Column_9684,z ma,0
9685,Column_9685,z mat,0
9686,Column_9686,z mate,0
9479,Column_9479,verdec,0
9477,Column_9477,verd,0
9170,Column_9170,um c,0
9267,Column_9267,ungssch,0
9269,Column_9269,uns,0
9270,Column_9270,unst,0
9271,Column_9271,unstl,0
